Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script	Language
chris_home_c6ea84c9	m	After class he went home.	game/tl/English/chapter/chris_home.rpy	219	"m sad ""[what]"""	EN
chris_home_34faf54c	m	I'll only go to hell for a short time. When I came back he was gone.	game/tl/English/chapter/chris_home.rpy	225	"m ""[what]"""	EN
chris_home_4c566eda	b	What have you been doing in hell?	game/tl/English/chapter/chris_home.rpy	231	"b suspicious ""[what]"""	EN
chris_home_0a78404a	m	I was cold.	game/tl/English/chapter/chris_home.rpy	237	"m tough ""[what]"""	EN
chris_home_1d9fd93a		A blatant lie; Angels - or demons - don't freeze.	game/tl/English/chapter/chris_home.rpy	243	[what]	EN
chris_home_62657d3d		But you decide not to pursue it any further.	game/tl/English/chapter/chris_home.rpy	249	[what]	EN
chris_home_df67602e	b	Alright. We will start at his home then.	game/tl/English/chapter/chris_home.rpy	255	"b tough ""[what]"""	EN
chris_home_f132a61c	m	Very well. Grab your human and let's go.	game/tl/English/chapter/chris_home.rpy	261	"m neutral ""[what]"""	EN
chris_home_66796e36	t	What's going on here?	game/tl/English/chapter/chris_home.rpy	267	"t suspicious ""[what]"""	EN
chris_home_5c0c2c1c	b	Something happened to Chris.	game/tl/English/chapter/chris_home.rpy	273	"b afraid ""[what]"""	EN
chris_home_44ceae6a	t	What do you mean - happened?	game/tl/English/chapter/chris_home.rpy	279	"t suspicious ""[what]"""	EN
chris_home_22758e92	b	His demon can't find him!	game/tl/English/chapter/chris_home.rpy	285	"b sad ""[what]"""	EN
chris_home_20901920	m	I'm not a demon, damn it!	game/tl/English/chapter/chris_home.rpy	291	"m angry ""[what]"""	EN
chris_home_bc6b2b53	b	His guardian angel cannot find him.	game/tl/English/chapter/chris_home.rpy	297	"b sad ""[what]"""	EN
chris_home_c0dae606	t	Good for him!	game/tl/English/chapter/chris_home.rpy	303	"t evil ""[what]"""	EN
chris_home_2ca9dbe4	b	No, not good at all!	game/tl/English/chapter/chris_home.rpy	309	"b angry ""[what]"""	EN
chris_home_d3f2f61d	b	It really can't be!	game/tl/English/chapter/chris_home.rpy	315	"b sad ""[what]"""	EN
chris_home_d175b80a	b	Something is wrong here.	game/tl/English/chapter/chris_home.rpy	321	"b tough ""[what]"""	EN
chris_home_7a15794e	b	We should check on him!	game/tl/English/chapter/chris_home.rpy	327	"b afraid ""[what]"""	EN
chris_home_af52347c	t	Hm. Because of me.	game/tl/English/chapter/chris_home.rpy	333	"t suspicious ""[what]"""	EN
chris_home_d53f4921	t	But we're taking Jeff with us.	game/tl/English/chapter/chris_home.rpy	339	"t evil ""[what]"""	EN
chris_home_f1638294	t	He knows him better than me.	game/tl/English/chapter/chris_home.rpy	345	"t friendly ""[what]"""	EN
chris_home_2ba0c8d7	t	Also, Chris and I don't necessarily have the best relationship.	game/tl/English/chapter/chris_home.rpy	351	"t sad ""[what]"""	EN
chris_home_869cee2c		You haven't spoken to Tim directly until now.	game/tl/English/chapter/chris_home.rpy	357	[what]	EN
chris_home_0ced9aa2		Direct contact should be avoided at all costs.	game/tl/English/chapter/chris_home.rpy	363	[what]	EN
chris_home_b83e8f44		You touch Tim gently and transfer your concern for Chris.	game/tl/English/chapter/chris_home.rpy	369	[what]	EN
chris_home_8bac7339	t	What the hell...	game/tl/English/chapter/chris_home.rpy	375	"t oh ""[what]"""	EN
chris_home_a8873f2e	t	What are you doing to me?	game/tl/English/chapter/chris_home.rpy	381	"t angry ""[what]"""	EN
chris_home_6f9196ef		Tim holds his head.	game/tl/English/chapter/chris_home.rpy	387	[what]	EN
chris_home_cadd9afd	t	Chris... Why am I suddenly so worried about him?	game/tl/English/chapter/chris_home.rpy	393	"t sad ""[what]"""	EN
chris_home_72ffb129	t	This is your work! Demon!	game/tl/English/chapter/chris_home.rpy	399	"t angry ""[what]"""	EN
chris_home_b66c6a91		Nevertheless, he pulls his mobile phone out of his pocket.	game/tl/English/chapter/chris_home.rpy	405	[what]	EN
chris_home_1a0e387e	t_nvl	Jeff? Are you there?	game/tl/English/chapter/search/chris_home.rpy	70	"t_nvl e2m2 ""[what]"""	EN
chris_home_4558d50e	n_nvl	Don't bother me! I am busy. 	game/tl/English/chapter/search/chris_home.rpy	7	"n_nvl ""[what]"""	EN
chris_home_429148c1	t_nvl	Have you heard from Chris? 	game/tl/English/chapter/search/chris_home.rpy	13	"t_nvl e2m ""[what]"""	EN
chris_home_3ff8ddc1	n_nvl	No. Why should I? 	game/tl/English/chapter/search/chris_home.rpy	19	"n_nvl ""[what]"""	EN
chris_home_729fc047	t_nvl	Could you check in on him and see if everything is okay? 	game/tl/English/chapter/search/chris_home.rpy	25	"t_nvl e2m ""[what]"""	EN
chris_home_584299c8	n_nvl	Why? Something happened?	game/tl/English/chapter/chris_home.rpy	441	"n_nvl ""[what]"""	EN
chris_home_4c4d9caf	t_nvl	It's just a feeling... 	game/tl/English/chapter/search/chris_home.rpy	31	"t_nvl e2m ""[what]"""	EN
chris_home_ca6591c6	n_nvl	Wait a sec.	game/tl/English/chapter/chris_home.rpy	453	"n_nvl ""[what]"""	EN
chris_home_2f714b5b	n_nvl	...	game/tl/English/chapter/chris_home.rpy	459	"n_nvl ""[what]"""	EN
chris_home_8fedbc87	n_nvl	Hmm. His cell phone is off. 	game/tl/English/chapter/search/chris_home.rpy	37	"n_nvl ""[what]"""	EN
chris_home_ba02572b	t_nvl	Can we just check on him? 	game/tl/English/chapter/search/chris_home.rpy	43	"t_nvl e2m ""[what]"""	EN
chris_home_d07e5a0f	n_nvl	Because you have that feeling? 	game/tl/English/chapter/search/chris_home.rpy	49	"n_nvl ""[what]"""	EN
chris_home_70f5e233	t_nvl	Yex. Please! 	game/tl/English/chapter/search/chris_home.rpy	55	"t_nvl e2m ""[what]"""	EN
chris_home_466c9ff8	n_nvl	Then you owe me something! 	game/tl/English/chapter/search/chris_home.rpy	61	"n_nvl ""[what]"""	EN
chris_home_dog_c605ddb9		The big dog wags his tail in a friendly manner as Tim approaches him.	game/tl/English/chapter/search/chris_home_dog.rpy	298	[what]	EN
chris_home_dog_16ca37d6	t	Can I stroke him?	game/tl/English/chapter/search/chris_home_dog.rpy	301	"t suspicious ""[what]"""	EN
chris_home_dog_ac3f4726	k	Of course.	game/tl/English/chapter/search/chris_home_dog.rpy	304	"k happy ""[what]"""	EN
chris_home_dog_ccb1fffe		Tim gets down on his knees and holds out his hand, which the dog sniffs curiously.	game/tl/English/chapter/search/chris_home_dog.rpy	307	[what]	EN
chris_home_dog_67196350	t	What is his name?	game/tl/English/chapter/search/chris_home_dog.rpy	310	"t friendly ""[what]"""	EN
chris_home_dog_07cce872	k	Sparky.	game/tl/English/chapter/search/chris_home_dog.rpy	378	"k friendly ""[what]"""	SK
chris_home_dog_5ed2ab6a	t	Hi Sparky.	game/tl/English/chapter/search/chris_home_dog.rpy	384	"t ""[what]"""	SV
chris_home_dog_2d4a1b61		Sparky tilts his head with pleasure as Tim scratches his ears.	game/tl/English/chapter/search/chris_home_dog.rpy	390	[what]	EN
chris_home_dog_230ec929	t	Is he...	game/tl/English/chapter/search/chris_home_dog.rpy	322	"t suspicious ""[what]"""	NL
chris_home_dog_afd790e0		Tim hesitates, unsure how to broach the subject.	game/tl/English/chapter/search/chris_home_dog.rpy	325	[what]	EN
chris_home_dog_18374f35	k	He's my guide dog, yes. If that was the question.	game/tl/English/chapter/search/chris_home_dog.rpy	328	"k neutral ""[what]"""	EN
chris_home_dog_ce95f59e	t	Yes, sorry. I didn't mean to...	game/tl/English/chapter/search/chris_home_dog.rpy	331	"t sad ""[what]"""	EN
chris_home_dog_0635e2b1	k	No problem. He is a trained guide dog.	game/tl/English/chapter/search/chris_home_dog.rpy	334	"k friendly ""[what]"""	EN
chris_home_dog_ddfc581d	j	Aren't these dogs expensive?	game/tl/English/chapter/search/chris_home_dog.rpy	337	"j suspicious ""[what]"""	EN
chris_home_dog_d57bd4c6		Your gaze wanders over the dilapidated trailer.	game/tl/English/chapter/search/chris_home_dog.rpy	340	[what]	EN
chris_home_dog_2a13618d	j	"So now we know what Chris spends his \""salary\"" on."	game/tl/English/chapter/search/chris_home_dog.rpy	343	"j sad ""[what]"""	EN
chris_home_dog_8224a40b	m	Chris would do anything for his brother!	game/tl/English/chapter/search/chris_home_dog.rpy	346	"m sad ""[what]"""	EN
chris_home_dog_a8cada69		He casts a venomous glance in Tim's direction.	game/tl/English/chapter/search/chris_home_dog.rpy	349	[what]	EN
chris_home_dog_f3d46cc0	m	Not everyone is born with a golden spoon in their mouth!	game/tl/English/chapter/search/chris_home_dog.rpy	352	"m angry ""[what]"""	EN
chris_home_dog_796c797c	t	I wonder how he financed it.	game/tl/English/chapter/search/chris_home_dog.rpy	355	"t suspicious ""[what]"""	EN
chris_home_dog_a98d7afc	k	It's not stolen, if that's what you want to say!	game/tl/English/chapter/search/chris_home_dog.rpy	358	"k angry ""[what]"""	EN
chris_home_dog_db1ea4dc	t	No, that's not what I meant!	game/tl/English/chapter/search/chris_home_dog.rpy	361	"t surprised ""[what]"""	EN
chris_home_dog_0a5aee09	k	I have the official papers and everything!	game/tl/English/chapter/search/chris_home_dog.rpy	364	"k ""[what]"""	EN
chris_home_dog_322c84fd	t	Really, I didn't want to...	game/tl/English/chapter/search/chris_home_dog.rpy	367	"t sad ""[what]"""	EN
chris_home_kyle_39cdc865	k	You know, it's not easy for Chris.	game/tl/English/chapter/search/chris_home_kyle.rpy	440	"k sad ""[what]"""	EN
chris_home_kyle_9d944605	k	He's juggling so much at the moment - school, looking after me and everything that's going on inside him!	game/tl/English/chapter/search/chris_home_kyle.rpy	443	"k ""[what]"""	EN
chris_home_kyle_f98472bd	j	We will find him, I promise you that!	game/tl/English/chapter/search/chris_home_kyle.rpy	446	"j determinated ""[what]"""	EN
chris_home_kyle_73df6baa	t	Do you mind if I ask about your experiences? How has blindness affected your life?	game/tl/English/chapter/search/chris_home_kyle.rpy	449	"t suspicious ""[what]"""	EN
chris_home_kyle_3c552c28	k	Not in the slightest. I've learned to live with it, but it comes with its own challenges.	game/tl/English/chapter/search/chris_home_kyle.rpy	452	"k neutral ""[what]"""	EN
chris_home_kyle_ed704467	k	Simple things like preparing a meal can be difficult.	game/tl/English/chapter/search/chris_home_kyle.rpy	455	"k neutral ""[what]"""	EN
chris_home_kyle_5e6d8c32	j	Yes, I've seen your cooking experiments.	game/tl/English/chapter/search/chris_home_kyle.rpy	458	"j laugh ""[what]"""	EN
chris_home_kyle_c4cde5bf		Kyle stares angrily at Jeff, but continues.	game/tl/English/chapter/search/chris_home_kyle.rpy	461	[what]	EN
chris_home_kyle_7f0589b2	k	But Chris was always there for me.	game/tl/English/chapter/search/chris_home_kyle.rpy	464	"k sad ""[what]"""	EN
chris_home_kyle_f3c98be9	k	It helps me to find my way in the world, both literally and figuratively.	game/tl/English/chapter/search/chris_home_kyle.rpy	467	"k ""[what]"""	EN
chris_home_kyle_0705fa4b	k	I don't know what I would do without him.	game/tl/English/chapter/search/chris_home_kyle.rpy	470	"k ""[what]"""	EN
chris_home_kyle_a3eb0825	j	It's amazing how much he does for you. He really cares.	game/tl/English/chapter/search/chris_home_kyle.rpy	473	"j neutral ""[what]"""	EN
chris_home_kyle_e5956af3	k	He really does. That's why we have to do everything we can to find him.	game/tl/English/chapter/search/chris_home_kyle.rpy	476	"k neutral ""[what]"""	EN
chris_home_kyle_8aab3896		A gentle breeze rustles the trees outside and casts mottled shadows across the room.	game/tl/English/chapter/search/chris_home_kyle.rpy	479	[what]	EN
chris_home_kyle_6f689df9		The atmosphere feels depressed, but there is a sense of hope and determination.	game/tl/English/chapter/search/chris_home_kyle.rpy	482	[what]	EN
chris_home_kyle_9691f70a	t	Kyle, we're going to do everything we can to find Chris and bring him home.	game/tl/English/chapter/search/chris_home_kyle.rpy	485	"t neutral ""[what]"""	EN
chris_home_kyle_62fe0ec3	k	Thanks guys. I really appreciate it.	game/tl/English/chapter/search/chris_home_kyle.rpy	488	"k friendly ""[what]"""	EN
chris_home_kyle_c2f8ac09		As the three of you continue to talk, the conversation turns to memories of Chris.	game/tl/English/chapter/search/chris_home_kyle.rpy	491	[what]	EN
chris_home_kyle_8f8e2ba9		Kyle tells stories from her past and paints a picture of a complex individual who is more than just a simple thug.	game/tl/English/chapter/search/chris_home_kyle.rpy	494	[what]	EN
chris_home_kyle_0542c010	k	He has always been good with his hands.	game/tl/English/chapter/search/chris_home_kyle.rpy	497	"k happy ""[what]"""	EN
chris_home_kyle_c06496a8	k	When we were younger, he made these little wood carvings of animals for me.	game/tl/English/chapter/search/chris_home_kyle.rpy	500	"k ""[what]"""	EN
chris_home_kyle_d805ac22	k	"It was his way of helping me \""see\"" what they looked like."	game/tl/English/chapter/search/chris_home_kyle.rpy	503	"k ""[what]"""	EN
chris_home_kyle_dd46a7c1		You listen intently as they continue to talk about Chris, and your perception of him changes with each new insight.	game/tl/English/chapter/search/chris_home_kyle.rpy	506	[what]	EN
chris_home_kyle_ab972f6d		You begin to feel compassion for him and understand that his actions are the result of pain and frustration.	game/tl/English/chapter/search/chris_home_kyle.rpy	509	[what]	EN
chris_home_kyle_539435fd	t	I wish I had known all this beforehand. Maybe everything could have been different.	game/tl/English/chapter/search/chris_home_kyle.rpy	512	"t sad ""[what]"""	EN
chris_home_kyle_7c0498ee		Suddenly Kyle changes the subject.	game/tl/English/chapter/search/chris_home_kyle.rpy	515	[what]	EN
chris_home_kyle_f705d1e0	k	Can I look at you, Tim?	game/tl/English/chapter/search/chris_home_kyle.rpy	518	"k suspicious ""[what]"""	EN
chris_home_kyle_ca50b782	t	What do you mean? You're blind.	game/tl/English/chapter/search/chris_home_kyle.rpy	521	"t suspicious ""[what]"""	EN
chris_home_kyle_010d3b83	t	I don't want to offend you, but ... well... You're blind!	game/tl/English/chapter/search/chris_home_kyle.rpy	524	"t ""[what]"""	EN
chris_home_kyle_ffa2f3d2	k	Really? You don't say!	game/tl/English/chapter/search/chris_home_kyle.rpy	527	"k happy ""[what]"""	EN
chris_home_kyle_0fec951d	k	Do you know how blind people read?	game/tl/English/chapter/search/chris_home_kyle.rpy	530	"k suspicious ""[what]"""	EN
chris_home_kyle_3b9b9b3d	t	With ... um ... Braille?	game/tl/English/chapter/search/chris_home_kyle.rpy	533	"t ""[what]"""	EN
chris_home_kyle_b70a78f1	k	"Exactly. Small dots printed on paper. We \""see\"" with our hands."	game/tl/English/chapter/search/chris_home_kyle.rpy	536	"k friendly ""[what]"""	EN
chris_home_kyle_35f5a4e2	k	"\""See\"" is of course the right word, but you know what I mean."	game/tl/English/chapter/search/chris_home_kyle.rpy	539	"k suspicious ""[what]"""	EN
chris_home_kyle_1156b81e	k	I feel people's facial features to get a picture of them.	game/tl/English/chapter/search/chris_home_kyle.rpy	542	"k neutral ""[what]"""	EN
chris_home_kyle_4bb60e85	t	Ah, I see. Of course, go ahead!	game/tl/English/chapter/search/chris_home_kyle.rpy	545	"t happy ""[what]"""	EN
chris_home_kyle_0ebfb3b1		You watch as Kyle carefully stretches out his hand and gently runs his fingers over Tim's face.	game/tl/English/chapter/search/chris_home_kyle.rpy	548	[what]	EN
chris_home_kyle_20ed2629		His touch is light, almost like a breeze. Tim's eyes are closed and you notice a mixture of curiosity and trust in his expression.	game/tl/English/chapter/search/chris_home_kyle.rpy	551	[what]	EN
chris_home_kyle_0af1f87b		As Kyle scans Tim's face, you feel an inner urge to be part of this special connection between the two of them.	game/tl/English/chapter/search/chris_home_kyle.rpy	554	[what]	EN
chris_home_kyle_de54e3a3		As if in a trance, Jeff now approaches the two.	game/tl/English/chapter/search/chris_home_kyle.rpy	557	[what]	EN
chris_home_kyle_62743141	m	What the hell are you doing?	game/tl/English/chapter/search/chris_home_kyle.rpy	560	"m surprised ""[what]"""	EN
chris_home_kyle_322be5d9		A sudden feeling of desire flows through you and spreads to Kyle and Jeff.	game/tl/English/chapter/search/chris_home_kyle.rpy	563	[what]	EN
chris_home_kyle_93e07d20		You see their faces blush and their eyes begin to sparkle with desire.	game/tl/English/chapter/search/chris_home_kyle.rpy	566	[what]	EN
chris_home_kyle_27848f09		Surprised by this unexpected reaction, you quickly pull your hands back.	game/tl/English/chapter/search/chris_home_kyle.rpy	569	[what]	EN
chris_home_kyle_8bb61511	m	You goddamn Sucubus!	game/tl/English/chapter/search/chris_home_kyle.rpy	572	"m angry ""[what]"""	FR
chris_home_kyle_e16cf606	m	We have to find Chris!	game/tl/English/chapter/search/chris_home_kyle.rpy	575	"m ""[what]"""	EN
chris_home_kyle_94e19f39	m	We don't have time for your sin phul!	game/tl/English/chapter/search/chris_home_kyle.rpy	578	"m ""[what]"""	EN
chris_home_kyle_239e0855		Tim's voice sounds in your head over your connection.	game/tl/English/chapter/search/chris_home_kyle.rpy	581	[what]	EN
chris_home_kyle_fbcf7730	t	What did you do?	game/tl/English/chapter/search/chris_home_kyle.rpy	584	"t suspicious ""[what]"""	EN
chris_home_kyle_15b6cb23	b	Sorry, I didn't mean to. I... I don't know what just happened.	game/tl/English/chapter/search/chris_home_kyle.rpy	587	"b surprised ""[what]"""	EN
chris_home_kyle_b88e6963	b	"I... was perhaps a little \""taken with the situation.\"""	game/tl/English/chapter/search/chris_home_kyle.rpy	590	"b sad ""[what]"""	EN
chris_home_kyle_f9be748e	m	Turned on? He was horny as ten sailors!	game/tl/English/chapter/search/chris_home_kyle.rpy	593	"m happy ""[what]"""	EN
chris_home_kyle_42ebe75a	t	Great! And that's why they're attacking me now, or what?	game/tl/English/chapter/search/chris_home_kyle.rpy	596	"t angry ""[what]"""	EN
chris_home_kyle_38d41202	m	Yes, they're just as keen on you now as your succubus.	game/tl/English/chapter/search/chris_home_kyle.rpy	599	"m neutral ""[what]"""	EN
chris_home_kyle_ad309b97	t	Damn demon! Make them normal again!	game/tl/English/chapter/search/chris_home_kyle.rpy	602	"t ""[what]"""	EN
chris_home_kyle_0751c070	b	I don't know how...	game/tl/English/chapter/search/chris_home_kyle.rpy	605	"b sad ""[what]"""	EN
chris_home_kyle_ac409790	m	There's nothing you can do. They're horny until they cum.	game/tl/English/chapter/search/chris_home_kyle.rpy	608	"m ""[what]"""	EN
chris_home_kyle_5f0cb398	m	If you want to do us all a favor, get it over with quickly.	game/tl/English/chapter/search/chris_home_kyle.rpy	611	"m ""[what]"""	EN
chris_home_kyle_fc98a0ac	t	Bloody hell! Why didn't you stay in your hellhole?	game/tl/English/chapter/search/chris_home_kyle.rpy	614	"t disgusted ""[what]"""	EN
